"X3","X4","X5","X6","X1","X2","Y"
4.77627886530404,3.99427126500323,-4.20433754193194,1.7347524598067,"A3","B3",532759718553.7
6.18697694471255,4.08604760917358,-3.23414472360134,1.4141000126436,"A3","B4",350510222864067
4.03370934132477,2.92176634061834,-5.06769725884457,0.44032798979844,"A3","B1",2207885989.68986
0.408656639410352,4.85935287636999,-5.11020777468866,0.634459604033349,"A3","B2",1.80302037255676e+20
3.10923115065875,6.2996376498866,-2.38299116665922,-4.61733858238188,"A3","B3",5.45807641575064e+40
1.43070125361691,4.97063121680579,-1.7394748155688,-1.52825371697527,"A3","B4",1.60178845940666e+24
0.901294362087468,2.76337816236332,0.1911447794945,-0.514430703543146,"A3","B1",7446002313.14482
7.66102392480942,5.54503006646479,-5.18304430936897,2.34349399436786,"A3","B2",2.01296287037107e+24
5.80541076573486,5.83084205243866,-0.378878076304861,-1.29071853104602,"A3","B3",2.36691984836753e+32
4.88520170138305,4.50242085689913,-7.16527271333638,-3.58112371133307,"A3","B4",9.08043275639022e+23
4.65251657430486,4.39897259574374,-2.06990475189951,-2.15957104936263,"A3","B1",1.29506270304435e+22
1.37691901961784,4.48780218591674,-2.42983735664539,1.42889761499155,"A3","B2",8055260156520385
3.95249656150731,4.99506762024265,-3.49141411095277,-3.62588946766519,"A3","B3",7.09417218109059e+26
5.04251681496218,4.90285208729086,-1.45952824651816,2.09633778979848,"A3","B4",11268883239819302912
4.29076614841215,4.97596460272449,-0.299711127364297,0.40543173438762,"A3","B1",1.81568368702885e+23
5.08628710310288,4.87260966238567,-2.64038711477027,0.562422718022458,"A3","B2",1.01001782945218e+21
2.39126177461268,4.86811437963695,-0.175417779572019,2.06411601614603,"A3","B3",1084720355670339200
7.95422183392594,5.45374225545921,-1.45353214497012,4.58775710724838,"A3","B4",2.80454040389022e+20
4.94244134607489,3.59366416564132,-4.66428430123226,-0.118512054775174,"A3","B1",55118716461830.6
6.73419836913344,5.2109307869533,-0.682869294382769,0.82280271178066,"A3","B2",1.97439167739937e+23
4.34408493802957,5.75233608948797,-0.769211076593612,-2.55848335928863,"A3","B3",1.61097469852428e+32
2.38409323832532,5.13837954673984,-4.76895745155526,-0.85300370266635,"A3","B4",6.58363782720839e+24
4.07304743342174,5.15968001236634,-1.12109940716663,1.69991489026172,"A3","B1",2.03959736116639e+23
4.64974013070335,5.22843531823039,-8.62909722786782,-3.60602642442252,"A3","B2",2.54395683509325e+29
1.0721970419724,3.83721628318659,-2.58046168987443,-1.93910793232734,"A3","B3",19153215869460056
1.28983497780042,5.85465851940679,-2.27908747832753,3.30135757556244,"A3","B4",3.49132038522648e+26
6.77389388405133,4.757904121409,-2.64005408616797,1.3319138470454,"A3","B1",68852551539666501632
2.21636125600964,2.98400457763908,-9.03513199182431,0.722229288183604,"A3","B2",1015991.35794645
1.03873410210003,4.77230950669523,-4.12098066041762,-0.975597587922236,"A3","B3",3.47603836601904e+21
4.37466420111408,5.22416983261698,-5.99151101398598,2.85676451522752,"A3","B4",1.65418132947704e+21
1.98991296495821,4.26317507837743,-6.39330692829428,-1.80850528814066,"A3","B1",9.42465545468692e+20
7.31543963301283,4.15328925945976,-2.95437190731088,-4.1873873910321,"A3","B2",3.04951236252739e+20
1.80040487235033,4.88854113978356,-1.78888385744687,1.84335796149464,"A3","B3",2.3651101717525e+19
1.6109066134585,4.68839834363474,-4.62363154184529,-3.69804561345443,"A3","B4",1.15692217990223e+25
3.44785081504258,3.57967614150919,-5.3545829345123,-3.31978738296988,"A2","B1",3.6546446087511e+24
0.687553339518453,2.53306135313902,-10.680157321254,-0.552720472950669,"A2","B2",64608775279293.5
3.844837055574,5.48471583548113,-2.78159764946431,-1.65686744368385,"A2","B3",1.24565048280397e+36
0.350489488302147,4.06202768923576,-0.749269271800768,-1.37214180385699,"A2","B4",8.55764179478693e+22
3.28216862572057,8.33073330557046,-3.38474664264644,-0.543215538986318,"A2","B1",1.46356166579868e+70
1.92790400301811,4.83705453668101,-4.46360017551642,2.48762111372927,"A2","B2",8.74402984518005e+22
2.37678783084371,5.22045578480086,-0.27363662567256,-0.34404284411782,"A2","B3",5.98656760248356e+30
6.11221928520251,5.87621081167933,-8.55739244503057,-5.0929491970408,"A2","B4",2.18160386965996e+44
2.10393341741106,2.85103704808468,-3.9304437175831,3.28125499952096,"A2","B1",355334228801.897
3.64224707498794,4.76624864723609,-3.94159477179894,1.94047352136894,"A2","B2",2.32161060193121e+24
0.53965550623962,3.00150715411552,-2.92934632459003,0.040614933421869,"A2","B3",470092779619775
0.351882615691693,3.76521960043203,0.550378988151548,-5.30279549189819,"A2","B4",1.37544260790211e+27
5.52248454877659,5.84630371767861,-4.65849974402135,2.23562342440432,"A2","B1",4.3391671666548e+35
5.63846343928467,4.95350518185825,-1.20887913695065,-1.63816681286052,"A2","B2",2.5936905621601e+30
2.83849247726393,5.40364276525954,-0.957091851179948,3.40910003426677,"A2","B3",2.73883347026515e+27
1.98982038745702,5.767454660414,-2.96411685534884,1.69971166298925,"A2","B4",9.19963035789181e+33
2.89569281333935,5.86710150194461,-3.6204226900324,1.08667412574522,"A2","B1",1.57182932029908e+38
4.25772125021687,3.74541885100498,-0.783452858832497,0.112070906770348,"A2","B2",5690966738407653376
7.36000479496967,4.84220201033697,-3.07716491308803,3.1680992264621,"A2","B3",2.71194274246984e+23
2.86196538696157,4.48768322030218,-8.3901830700179,-2.877269091923,"A2","B4",6.4906558816797e+29
6.08972720407519,5.41302086839955,-8.44683237350616,-1.27943722505718,"A2","B1",6.63608420012856e+35
5.64290403432526,5.56425626094745,-3.77323610408403,0.173530933418368,"A2","B2",7.04747480988341e+33
3.6443031507256,5.72606595210077,-3.18218171607591,0.933622357981759,"A2","B3",3.36001340670537e+34
6.06191023947032,4.58489778484176,-0.0243788155687423,0.83450564754104,"A2","B4",1.03620965808219e+25
2.15752061332285,5.04161530016541,-5.90532292958317,1.21578950420794,"A2","B1",4.12842516042429e+29
0.682357954363725,5.22429205051533,-1.85783826399361,0.560419788314321,"A2","B2",1.37186417750528e+30
-0.690736578842935,5.78640914041459,-2.35947077787489,-2.35253514137511,"A2","B3",2.20209470211222e+39
5.31465057411429,4.57663716276696,-5.9055195958091,-2.58846713622272,"A2","B4",2.25364152842709e+29
-1.24709976202951,4.63246604344955,1.4846192963448,-0.637481411655601,"A2","B1",3.65724884559996e+28
0.607936963778339,3.23297969406904,-4.00865953848679,1.69171514230836,"A2","B2",133432444772021
6.28438398153468,4.81646212412334,-8.10188376191944,0.118083400869673,"A2","B3",1.66053930166976e+26
4.76730966632403,5.83487199727826,-7.40303297463005,0.560106257889031,"A2","B4",1.02582005653792e+37
4.04975178207183,4.41279948883786,-3.64904595177378,-1.67318242453555,"A2","B1",2.40654959140558e+28
0.630681868738456,4.64106759741377,0.455354954000083,1.30706632723443,"A2","B2",4.51046636482629e+23
8.31157654428559,7.11412883607947,-1.09955862947692,-1.80508192324687,"A2","B3",1.16937037309323e+53
0.904172579563377,5.64541105238532,-3.83192899491528,-4.06510402909157,"A2","B4",2.4987563845584e+41
0.977754952761924,4.6876800443696,-8.23004344445691,2.68579305072311,"A2","B1",1.1612834364905e+25
4.33784330502866,6.18544828285913,-6.05565852071849,-0.199209411001148,"A2","B2",4.98875066821493e+40
3.25835458735239,5.55379896394427,-3.92844377436521,-2.64109156450839,"A2","B3",9.95681356758445e+36
2.15484626589297,4.94624606128197,-4.54201662280983,0.980064105207876,"A2","B4",6.07652846003073e+27
0.719471710303748,7.12746303485883,-5.22439858206587,-0.274020697298721,"A2","B1",1.20049748362457e+54
0.412569419934921,4.81229352055578,-2.42635040369661,-0.108603248972074,"A2","B2",5.77421097856965e+27
1.81060246185821,5.09875784493933,-6.50095087316116,-1.28943135953155,"A2","B3",5.82963166557283e+30
-0.00162816044167524,6.91037814936148,-7.87842347485422,0.0407832193990961,"A2","B4",5.46542756617242e+48
3.03171138613112,6.62145571560741,-5.93069171020932,-0.540902036345397,"A2","B1",1.42039882780037e+47
4.08033913538444,7.0930679948022,-5.06586355565633,-0.944464859478884,"A2","B2",1.20451909233147e+52
-0.0945839340913959,4.30776407206638,-1.77659733801338,-4.27535069860795,"A2","B3",4.47244848664611e+28
4.69930585985688,2.71280188913353,-6.36421534197138,0.194654146945342,"A2","B4",151489327198139
4.7920263686649,3.34439832512952,-7.68880254002591,-0.758657152184303,"A2","B1",1.02656456914069e+20
3.27738199361946,5.56950941791517,-2.29601568966463,0.868385805826176,"A2","B2",6.48026025155118e+32
-0.238656644732277,4.5287774133577,-8.95128158938558,-0.231328589273128,"A2","B3",4.64508186529971e+25
4.09679584602881,4.96679032262571,-0.0659025955929256,-2.59794093671331,"A2","B4",1.57985097736295e+33
3.3905643076225,5.37736706776052,-3.9778404186826,-2.89481298631153,"A2","B1",7.96532557078079e+37
1.38700401047306,6.15771800072853,-3.68043988607525,0.235753401426481,"A2","B2",5.76405129200784e+39
2.78275152958575,6.39864999962659,-1.73300900873824,-1.42651307603273,"A2","B3",2.80044958279269e+44
2.49810675229537,7.11850393063946,-3.58057606034569,-3.02079155300231,"A2","B4",6.52409046825405e+55
6.39869333706636,3.91254013049201,-3.81305066767842,-0.583008777223261,"A2","B1",1.06221114831761e+23
2.31140240747006,6.21603338663365,-3.79482715638518,-1.78133842919571,"A2","B2",2.22865745939063e+42
3.13554412280844,5.67722530463159,-4.66016464900718,-1.37095351227349,"A2","B3",9.45210357013623e+36
1.69886054629188,4.27362309235246,-4.3101238361067,-0.127864578861914,"A2","B4",8.66864578324041e+23
2.02472296959383,5.11284394166853,-2.02474007914067,-0.539316080873769,"A2","B1",2.46510788086794e+32
3.60630247451533,5.06521357478166,-5.34643527114284,-6.66935072708005,"A2","B2",4.27653508141914e+38
2.51605196074149,4.36937278891417,-1.43690411788314,2.10254752485243,"A2","B3",3.38551159204134e+20
2.0365328649962,5.51885546276613,2.66358155800018,2.58203913422758,"A2","B4",8.16557144742085e+30
1.01639427148655,4.19705550014367,1.74953423866032,2.47649813409209,"A2","B1",1.62092642017209e+21
2.43870172239114,4.31837679869162,-3.39548254472879,-3.80331262837905,"A2","B2",1.01680473904924e+28
4.26603468836034,4.96283727814652,-7.73422997011391,-0.885352713829915,"A2","B3",7.23374118838664e+29
0.520363313784283,4.71272568477372,-5.30919269557207,2.47452937170848,"A2","B4",4.96060969020474e+24
6.52862813798864,3.97397283265389,-6.26790479991664,-0.069257207605408,"A2","B1",2.1982236450855e+22
2.95264022369398,6.39835918459911,-5.2125909017738,1.74111541504866,"A2","B2",1.20372421297702e+41
3.39984096765487,5.83669024580683,-0.293547385629568,-2.716707054129,"A2","B3",2.97569297664035e+40
5.69438555528002,4.67010373618225,-4.04822104935045,0.430022464239868,"A2","B4",2.44644261402746e+25
3.0721469755994,5.53480225613094,-1.23021000979728,0.898158377451625,"A2","B1",4.17693836443033e+34
4.64916226113347,3.79274681070674,-3.47342515519256,2.40892356930569,"A2","B2",14842033924983976
-0.405343703212042,5.62876731504835,-0.606378921739003,2.32435348419568,"A2","B3",1.21390428509714e+32
3.96190031053536,5.57616473280411,0.259685448663892,0.381708673884788,"A2","B4",7.98977193228822e+33
7.96710017865251,6.23622387908971,-0.495128992981501,-1.11839880504525,"A2","B1",9.58943783437565e+43
3.80272997501121,5.47553963797917,-3.89059652546414,-2.36900419392755,"A2","B2",5.02730334165751e+35
3.43035434149409,3.45285251160974,2.56290405360007,-0.225932625945153,"A2","B3",1562965032640710400
-0.6314247058056,5.05546879788962,0.894996605932915,2.05849356722408,"A2","B4",2.60631928343677e+27
1.17652115153425,5.68006209093678,-4.60572329457897,-1.37517867035421,"A2","B1",5.37548803150597e+37
2.90191061829275,3.64979843020687,-5.65299395603111,-0.698900617288697,"A2","B2",27390325247417761792
2.18922504663637,5.24510244448737,2.58309904057547,-0.295312212019114,"A2","B3",3.55398645556359e+30
5.26076359569371,4.69265146404799,-3.81177627435151,0.854067314661077,"A2","B4",1.30670660472146e+26
4.63092947014515,5.73136456653745,-1.24307728310807,-2.97393981892156,"A2","B1",3.52734309920804e+42
3.15283503809628,5.20138180605695,-4.73117332354602,1.11725809399043,"A2","B2",5.60918750330762e+28
5.90749470249946,3.42453716713106,-3.95704472689109,-0.470879351262163,"A2","B3",620645928255442560
3.74824216687252,5.02353877743927,-3.94207539834911,0.431595923073773,"A2","B4",1.81754780159029e+29
2.65819188849485,5.80164111102937,-4.97801592205779,-0.143486828138561,"A2","B1",4.51745981753957e+38
1.99557437629898,2.44437262528788,-6.66947944046449,-3.3023625372102,"A2","B2",17105265795469594
4.08704421588127,4.47308931905085,-2.67238762309595,-1.46660829039242,"A2","B3",1.97879944077741e+26
1.98962799429675,3.68714110936487,-3.70322220028389,-0.00377257711424799,"A2","B4",25167883951233318912
4.57359157880403,5.80086134632853,-2.51416605967317,1.40078550771339,"A2","B1",5.19229656612197e+36
3.60189880321688,5.71310077052542,-5.56771162699611,1.57167307219945,"A2","B2",3.55432812396048e+33
5.62044781349474,6.03191486258691,-6.64082911777633,-2.04941937778564,"A2","B3",7.75822680305114e+40
4.59686754054423,6.68180849795089,-3.20316442476173,-0.748189181200901,"A2","B4",4.06967757310299e+47
4.70172087522887,4.77368960410802,1.36940560893378,-1.48729792121239,"A2","B1",2.90865939099588e+31
2.11286406381062,4.80207096811746,-7.32881687160287,-1.34941657472407,"A2","B2",1.74115188903916e+28
2.10645042478084,6.04370225232125,-4.53758968146879,-1.352670842255,"A2","B3",5.27379518517068e+39
3.0266100835523,4.55826265240502,-2.26804862422375,-1.94727500605475,"A2","B4",1.10674011535521e+27
0.127708587545852,3.36337090268042,2.03253537386626,-1.52911478833462,"A1","B1",1792428.94338333
1.7414807054744,5.21156259323186,-2.76157783601262,1.9583919021465,"A1","B2",4296748099898.73
3.48704353125068,4.53516827155751,-5.56928248985082,2.34766523608917,"A1","B3",12052049.2292902
5.11672446669196,4.33764278804383,-5.33633186143306,2.7493328308364,"A1","B4",119173.858239224
4.66269763583006,4.8670464028544,-4.14280825277124,2.4054766993448,"A1","B1",891269660305.143
3.21042363190467,3.67829829048875,-8.69207501917728,0.0538987340344694,"A1","B2",6659.44722810424
-0.483426188914708,5.07669278134322,-3.21531273506345,1.42252060497251,"A1","B3",744864846750.955
4.29049398753045,4.61500912061805,-6.09259377447009,-0.182904752938488,"A1","B4",119519841529.28
3.19420844935216,5.94730644450216,-0.987913570528185,-0.233723255803793,"A1","B1",1.43467434173916e+25
2.84653261092365,5.02168627194479,-4.08386326481788,-2.25157786840249,"A1","B2",82217746663540416
4.9839013554035,4.54170599222817,-3.83791906850601,2.27974287021856,"A1","B3",7583211.75199848
1.2814984775018,5.22886214469694,-4.93767122098593,-0.918982475379424,"A1","B4",523857910347380288
2.43684062335119,3.60359237150823,-4.54718727864277,-1.84133038169097,"A1","B1",65716045.319309
7.13249454138142,5.92429420212992,-7.1236683985837,-0.6078615581537,"A1","B2",2.05773947492315e+23
1.77689404436661,5.06621604105375,0.0311334853396197,0.535370506356835,"A1","B3",6616546702183.22
3.63122564932964,5.80289084221957,-1.63888063062327,-2.51392200630641,"A1","B4",1.35654219936334e+25
4.32058675628965,4.93947473874316,-2.17535900866527,3.1059865771728,"A1","B1",75245663115.5955
-0.444404814290227,5.08932861914223,-6.81537367441466,6.57804442220455,"A1","B2",1332452.87777295
-1.26925209669724,5.40131137647635,-0.0792142742453534,2.8613751460916,"A1","B3",27624504994721.7
3.137891196274,4.11143939599575,0.842361371091205,2.80586656934277,"A1","B4",1661.59372026736
4.7356434851622,6.44916942543378,-3.07762964202597,0.0414301312773659,"A1","B1",6.0245198416852e+30
-1.58008835891751,5.20551047185944,-8.2078913399769,2.44417976921373,"A1","B2",365449683809.311
2.69961942358336,4.9438800323356,-5.835527651154,-1.15420726673096,"A1","B3",115587454312672
2.46243641441792,4.36014054465686,-4.38335891618212,1.65084029108713,"A1","B4",4144407.10838881
6.58266408229462,5.71778099875746,-1.32130158818951,0.765674496963068,"A1","B1",3.29742966368277e+22
4.34453608339618,4.93549970889452,-2.3778849066395,-2.42332515942905,"A1","B2",15074310597553270
2.58139772740653,5.13242959590706,-1.79845119076504,2.23259301687416,"A1","B3",276873278199.288
3.02436501224874,5.03471508455409,-3.15422900962921,-1.63602395063793,"A1","B4",51243103682614800
6.06823372876879,5.28165263482086,-0.525165912937315,-0.889729696165736,"A1","B1",17300685267239802880
3.15458363281428,5.91927825482767,-8.03420251058282,1.68932257953512,"A1","B2",70534826700376875018
3.15687506549785,3.9572768470741,-5.76983824880213,1.9025183582744,"A1","B3",539.768967224029
1.44147785914061,4.7863773197946,-4.97234500391204,-1.72480259415282,"A1","B4",245806706073623
3.33311933746374,6.77794707687002,1.96482539022705,1.22451623323729,"A1","B1",1.1094792401419e+32
3.5306491395495,6.46094086182791,-6.49178744241318,-0.210041046030418,"A1","B2",6.42743563547978e+27
4.78156141924054,4.63544917742199,-5.63742820347154,-1.50752452714603,"A1","B3",7406875504531.46
2.06422326106698,4.38683957862602,-2.32616090733939,-5.54298560210414,"A1","B4",36391381176013048
4.5167491136137,5.4959067804406,1.26164988601574,-0.197286852835565,"A1","B1",1.13422289058131e+20
1.71652728446012,5.24563858632494,-1.49723793236561,-1.72504236746843,"A1","B2",1894058446322816512
4.25534364649486,4.87209519016781,-2.14551119409058,0.0238288396723436,"A1","B3",1515647549182.23
3.49666025364596,3.74956058188581,-5.16172449178132,0.455804843169067,"A1","B4",61007.5754250243
1.59984836655159,6.6343509612082,-0.31061717411396,1.50973614694519,"A1","B1",1.73548264010694e+30
1.86519682976163,5.97543576436395,-7.29740300185835,0.420441842809044,"A1","B2",1.19358109304947e+22
2.47721214822109,6.08407793761813,-1.84202209792794,-1.30715967060215,"A1","B3",8.8403947432222e+24
0.87222992842683,4.64061272854046,-6.33196245143876,0.50370179855598,"A1","B4",245524534830.913
2.7872626920225,3.9844803269369,-3.2265103134853,-0.831300715929195,"A1","B1",121918490.112174
4.54220747935117,6.33552147320614,-7.16166665740026,-0.384047277861446,"A1","B2",1.33951665742184e+27
8.49480708449745,4.8444377239424,-2.17585903731726,0.265458822186919,"A1","B3",449818595486.406
2.83213048584837,5.92660849817811,-1.36106411193346,0.488957519197417,"A1","B4",5.93692043315425e+21
4.08713526850057,5.88924568826877,-4.61728383021122,2.60975929824664,"A1","B1",1.93619131984954e+20
4.50572242127078,5.14511699157134,-8.52449758392834,-1.88144813107768,"A1","B2",123749766080464352
1.38265174468426,4.18135337389033,-5.37086685302724,2.67380083748017,"A1","B3",690.029405280994
5.00223969478145,3.76317713879571,-6.28220437796778,3.6718634123317,"A1","B4",0.833569861988264
3.91210500926523,7.31722564578261,-1.60890789873145,-1.40786953995702,"A1","B1",3.38976622170958e+42
0.13149938513785,5.05072430823386,-2.9497035648239,-0.979400146415653,"A1","B2",972690605543632
2.46939036744385,5.29083550974162,-0.858853234625712,-1.72447883747629,"A1","B3",1487593874266349824
4.28353832728348,3.18871026014826,-1.88183880800785,1.35715757377332,"A1","B4",0.221554991909833
2.16995794257685,3.85485231381873,-4.89425620585971,-2.73741309035264,"A1","B1",12782488604.8298
2.08084864755212,6.28087282215109,-4.03558417479916,2.21586252973224,"A1","B2",1.57128965400033e+23
1.41501196856143,3.64052997897714,-3.70101933852951,-1.50332921970316,"A1","B3",77581.924249553
0.682921733049232,6.8849707369725,-10.2081294950994,-1.721725140872,"A1","B4",4.3220825481349e+36
4.42177999689687,3.63139843964045,-5.52304697809301,1.10000896425057,"A1","B1",11523.3445972539
5.53520350447647,5.543940411562,-4.57673268522785,-0.99479606262388,"A1","B2",16018975213193445376
2.71369788849872,3.7619698316026,-0.105971785409033,0.581827817653765,"A1","B3",2760.01641173312
1.96994218731361,6.87713234257007,0.506063393311994,3.48528590710152,"A1","B4",4.24585017877154e+29
5.96578236861638,3.55418992807293,-2.88742309377515,0.342196081771263,"A1","B1",4976.96608710419
2.67482218014746,4.84663260236623,-6.17835115120727,3.33246184774117,"A1","B2",59533398.3453718
3.08341834880463,4.05431137973126,-3.6095965762918,0.561027812872928,"A1","B3",249559.053961465
3.96607979227773,5.31240499413719,-3.78156750647559,2.66519020958786,"A1","B4",82741280867018.7
0.639745652144264,5.27472437501843,-7.5107785241755,1.61639928249215,"A1","B1",62670885522429352
1.67285252171441,4.68455768359364,-6.57463944524733,0.788879995974757,"A1","B2",8852411568.92797
1.73070021157387,4.61563240201249,4.37122249694398,-2.39299759568149,"A1","B3",147138344110722
1.59607393710821,3.57106426786575,-7.26421549856308,-2.0585869862552,"A1","B4",1042848.88934793
4.15370075774263,5.96341768923641,-6.51201357073282,-5.93995796844351,"A1","B1",9.15024292847951e+31
-1.22616074145154,5.61378162134417,-1.16181347966708,0.297472161347457,"A1","B2",2227950692165469440
3.5218193653495,4.63144556678316,-1.48778126210558,-0.578303291590775,"A1","B3",115815412389.394
5.2942543805793,3.19295534043626,-3.10081207947729,0.834959749638035,"A1","B4",2.2546424417295
3.0295872971124,6.35543844331659,0.203365233499947,-0.155902218624806,"A1","B1",8.00628761370137e+28
2.37652151219609,5.44568016611477,-6.25309300726102,1.35989158341369,"A1","B2",10671192094332516
